Culture,Entity,Entity
Arab,Locations,الفرائطة
Arab,Locations,قصر أولاد عثمان
Arab,Locations,قصر أرمض
Arab,Locations,قصر تامزموت
Arab,Locations,تمارة
Arab,Locations,وادي زم
Arab,Locations,النواصر
Arab,Locations,بن سليمان
Arab,Locations,الرشيدية
Arab,Locations,سيدي قاسم
Arab,Locations,برشيد
Arab,Locations,جرادة
Arab,Locations,ابن أحمد
Arab,Locations,بوسكورة
Arab,Locations,تاوريرت
Arab,Locations,جرسيف
Arab,Locations,سيدي سليمان
Arab,Locations,آيت ملول
Arab,Locations,ﺳﻮﺲ ﺍلاﻗصى
Arab,Locations,بومالن دادس
Arab,Locations,نعيمة
Arab,Locations,الرماني
Arab,Locations,سيدي بوقنادل
Arab,Locations,تويسيت
Arab,Locations,زليل
Arab,Locations,المضيق
Arab,Locations,تيفلت
Arab,Locations,بن جرير
Arab,Locations,تاونات
Arab,Locations,اليوسفية
Arab,Locations,الفقيه بن صالح
Arab,Locations,بني درار
Arab,Locations,العيون الشرقية
Arab,Locations,واد لو
Arab,Locations,غفساي
Arab,Locations,كلميمة
Arab,Locations,هرهورة
Arab,Locations,سيدي بنور
Arab,Locations,ايت عتاب
Arab,Locations,فاس
Arab,Locations,جراوة
Arab,Locations,تمودة
Arab,Locations,وليلي
Arab,Locations,سيدي علي بوجنون
Arab,Locations,ليكسوس
Arab,Locations,سلا
Arab,Locations,المرسى
Arab,Locations,صور
Arab,Locations,صحار
Arab,Locations,السيب
Arab,Locations,البريمي
Arab,Locations,الرستاق
Arab,Locations,مطرح
Arab,Locations,صلالة
Arab,Locations,نزوى
Arab,Locations,إزكي
Arab,Locations,قريات
Arab,Locations,الخابورة
Arab,Locations,المضيبي
Arab,Locations,جعلان بني بو علي
Arab,Locations,دماء والطائيين
Arab,Locations,القابل
Arab,Locations,الحمراء
Arab,Locations,مسقط
Arab,Locations,مدينة السلطان هيثم
Arab,Locations,سندان
Arab,Locations,إرم ذات العماد
Arab,Locations,أريحا
Arab,Locations,أبو ديس
Arab,Locations,طوباس
Arab,Locations,نابلس
Arab,Locations,القدس
Arab,Locations,بيت لاهيا
Arab,Locations,بيت ساحور
Arab,Locations,دير البلح
Arab,Locations,الظاهرية
Arab,Locations,قلقيلية
Arab,Locations,غزة
Arab,Locations,بيت حانون
Arab,Locations,رام الله
Arab,Locations,الخليل
Arab,Locations,رفح
Arab,Locations,خان يونس
Arab,Locations,البيرة
Arab,Locations,جنين
Arab,Locations,عاي
Arab,Locations,بيتونيا
Arab,Locations,طولكرم
Arab,Locations,جباليا
Arab,Locations,يعبد
Arab,Locations,قباطية
Arab,Locations,سلفيت
Arab,Locations,بني سهيلا
Arab,Locations,روابي
Arab,Locations,السموع
Arab,Locations,ترقوميا
Arab,Locations,العيزرية
Arab,Locations,يطا
Arab,Locations,أناثوث
Arab,Locations,صوريف
Arab,Locations,بني نعيم
Arab,Locations,دورا
Arab,Locations,حلحول
Arab,Locations,عبسان الكبيرة
Arab,Locations,إذنا
Arab,Locations,الزبابدة
Arab,Locations,بيرزيت
Arab,Locations,صوريف
Arab,Locations,الوكرة
Arab,Locations,لوسيل
Arab,Locations,الدوحة
Arab,Locations,الشحانية
Arab,Locations,الغويرية
Arab,Locations,الزبارة
Arab,Locations,الدرعية
Arab,Locations,ليلى
Arab,Locations,الباحة
Arab,Locations,رأس تنورة
Arab,Locations,ضرما
Arab,Locations,صفوى
Arab,Locations,العلا
Arab,Locations,المجمعة
Arab,Locations,جيزان
Arab,Locations,المبرز
Arab,Locations,مكة المكرمة
Arab,Locations,المدينة المنورة
Arab,Locations,النعيرية
Arab,Locations,بارق
Arab,Locations,الرياض
Arab,Locations,جبة
Arab,Locations,جدة
Arab,Locations,يلملم
Arab,Locations,الزلفي
Arab,Locations,البرك
Arab,Locations,البصر
Arab,Locations,الشملي
Arab,Locations,رفائع اللهيب
Arab,Locations,العلاية
Arab,Locations,مدينة الرين
Arab,Locations,طريب
Arab,Locations,نعجان
Arab,Locations,موقق
Arab,Locations,طبرجل
Arab,Locations,تربة
Arab,Locations,غامد الزناد
Arab,Locations,الطوال
Arab,Locations,الدلم
Arab,Locations,الكامل
Arab,Locations,المويه
Arab,Locations,ميسان
Arab,Locations,أضم
Arab,Locations,بحرة
Arab,Locations,العيص
Arab,Locations,وادي الفرع
Arab,Locations,النبهانية
Arab,Locations,الأسياح
Arab,Locations,عقلة الصقور
Arab,Locations,ضرية
Arab,Locations,محايل عسير
Arab,Locations,خباش
Arab,Locations,بدر الجنوب
Arab,Locations,أبو عريش
Arab,Locations,رفحاء
Arab,Locations,ظهران الجنوب
Arab,Locations,رماح
Arab,Locations,المجاردة
Arab,Locations,الحناكية
Arab,Locations,الشماسية
Arab,Locations,مهد الذهب
Arab,Locations,ذا لاين
Arab,Locations,عنيزة
Arab,Locations,نجران
Arab,Locations,حفر الباطن
Arab,Locations,الجبيل
Arab,Locations,سكاكا
Arab,Locations,تبوك
Arab,Locations,بريدة
Arab,Locations,الظهران
Arab,Locations,الخبر
Arab,Locations,واحة الأحساء
Arab,Locations,ينبع
Arab,Locations,ددن
Arab,Locations,الدمام
Arab,Locations,الطائف
Arab,Locations,أبها
Arab,Locations,مقبرة العود
Arab,Locations,عرعر
Arab,Locations,حائل
Arab,Locations,خميس مشيط
Arab,Locations,الخفجي
Arab,Locations,سدير 
Arab,Locations,الحوية
Arab,Locations,القطيف
Arab,Locations,الخرج
Arab,Locations,القريات
Arab,Locations,عربسيو
Arab,Locations,بارديرا
Arab,Locations,بلد وين
Arab,Locations,غاروي
Arab,Locations,جالكعيو
Arab,Locations,كيسمايو
Arab,Locations,بيدوا
Arab,Locations,حررطيري
Arab,Locations,بَراوة
Arab,Locations,طوس مريب
Arab,Locations,مركا
Arab,Locations,بوالي
Arab,Locations,حودر
Arab,Locations,جربهاري
Arab,Locations,حافون
Arab,Locations,مقاطعة ايل
Arab,Locations,كاندالة
Arab,Locations,بلد حواء
Arab,Locations,جوري عيل
Arab,Locations,مقديشو
Arab,Locations,الخرطوم
Arab,Locations,بورتسودان
Arab,Locations,سواكن
Arab,Locations,الأبيض
Arab,Locations,الخرطوم بحري
Arab,Locations,القضارف
Arab,Locations,عمارة غرب
Arab,Locations,أم درمان
Arab,Locations,كسلا
Arab,Locations,وادي حلفا
Arab,Locations,نبتة
Arab,Locations,عطبرة
Arab,Locations,كرمة البلد
Arab,Locations,نيالا
Arab,Locations,ود مدني
Arab,Locations,برنيس الذهبية
Arab,Locations,أم روابة
Arab,Locations,الجبلين
Arab,Locations,سنكات
Arab,Locations,ود بندة
Arab,Locations,مليط
Arab,Locations,باو
Arab,Locations,الحصاحيصا
Arab,Locations,كرمة
Arab,Locations,أهرامات مروي
Arab,Locations,دمشق
Arab,Locations,تلكلخ
Arab,Locations,جرمانا
Arab,Locations,اللاذقية
Arab,Locations,الزبداني
Arab,Locations,يبرود
Arab,Locations,حماة
Arab,Locations,طرطوس
Arab,Locations,جبلة
Arab,Locations,القامشلي
Arab,Locations,خبب
Arab,Locations,درعا
Arab,Locations,دير الزور
Arab,Locations,بانياس
Arab,Locations,بصرى
Arab,Locations,أعزاز
Arab,Locations,الرقة
Arab,Locations,عفرين
Arab,Locations,الباب
Arab,Locations,الميادين
Arab,Locations,السويداء
Arab,Locations,الحسكة
Arab,Locations,حلب
Arab,Locations,السلمية
Arab,Locations,عين العرب
Arab,Locations,المعبدة
Arab,Locations,مصياف
Arab,Locations,معرة النعمان
Arab,Locations,حارم
Arab,Locations,جسر الشغور
Arab,Locations,دوما
Arab,Locations,عامودا
Arab,Locations,إدلب
Arab,Locations,السفيرة
Arab,Locations,منبج
Arab,Locations,جرابلس
Arab,Locations,تدمر
Arab,Locations,السقيلبية
Arab,Locations,صافيتا
Arab,Locations,أفاميا
Arab,Locations,رأس العين
Arab,Locations,داريا
Arab,Locations,إزرع
Arab,Locations,رأس البسيط
Arab,Locations,نوى
Arab,Locations,الثورة
Arab,Locations,الحجر الأسود
Arab,Locations,الرستن
Arab,Locations,سراقب
Arab,Locations,تل أبيض
Arab,Locations,حرستا
Arab,Locations,الشيخ بدر
Arab,Locations,دير عطية
Arab,Locations,النبك
Arab,Locations,الحفة
Arab,Locations,الصنمين
Arab,Locations,المالكية
Arab,Locations,التل
Arab,Locations,ببيلا
Arab,Locations,فيق
Arab,Locations,الكسوة
Arab,Locations,دارة عزة
Arab,Locations,دير حافر
Arab,Locations,جيرود
Arab,Locations,تادف
Arab,Locations,معرة مصرين
Arab,Locations,قارة
Arab,Locations,قدسيا
Arab,Locations,الأتارب
Arab,Locations,أنخل
Arab,Locations,دريكيش
Arab,Locations,السيدة زينب
Arab,Locations,الدار الكبيرة
Arab,Locations,القريتين
Arab,Locations,تل عشترة
Arab,Locations,أشرفية صحنايا
Arab,Locations,أوغاريت
Arab,Locations,مملكة ماري
Arab,Locations,قلعة المضيق
Arab,Locations,إبلا
Arab,Locations,أرواد
Arab,Locations,دورا أوربوس
Arab,Locations,الرفنية
Arab,Locations,قرقيسيا
Arab,Locations,قيسارية فيليب
Arab,Locations,تايتي
Arab,Locations,بالس
Arab,Locations,حمص
Arab,Locations,قصر أولاد سلطان
Arab,Locations,قصر حلوف
Arab,Locations,قصر بني بركة
Arab,Locations,قصر بني غدير
Arab,Locations,قصر بلصور
Arab,Locations,قصر البحرية
Arab,Locations,قصر جديد غربي
Arab,Locations,قصر جديد شرقي
Arab,Locations,قصر برزليا
Arab,Locations,قصر ولد بن يوسف
Arab,Locations,قصر زمور
Arab,Locations,قصر الخير
Arab,Locations,قصر شنني
Arab,Locations,المنستير
Arab,Locations,بنزرت
Arab,Locations,برج السدرية
Arab,Locations,بنبلة
Arab,Locations,قرطاج
Arab,Locations,بئر صالح
Arab,Locations,بنان
Arab,Locations,البرجين
Arab,Locations,تونس العاصمة
Arab,Locations,غزالة
Arab,Locations,كوتين
Arab,Locations,وادي الزرقاء
Arab,Locations,زاوية سوسة
Arab,Locations,جرزونة
Arab,Locations,حضرموت
Arab,Locations,أغير
Arab,Locations,العباسية
Arab,Locations,القنطرة
Arab,Locations,بجاوة
Arab,Locations,تركي
Arab,Locations,خير الدين
Arab,Locations,مليتة
Arab,Locations,بو عمران
Arab,Locations,سيدي مسكين
Arab,Locations,الساحلين
Arab,Locations,برج الوزير
Arab,Locations,تابسوس
Arab,Locations,برارس
Arab,Locations,روسبينا
Arab,Locations,حلق الوادي
Arab,Locations,دبي
Arab,Locations,أبو ظبي
Arab,Locations,الفجيرة
Arab,Locations,الشارقة
Arab,Locations,العين
Arab,Locations,عجمان
Arab,Locations,رأس الخيمة
Arab,Locations,دبا الفجيرة
Arab,Locations,المنطقة العين
Arab,Locations,مدينة زايد
Arab,Locations,صنعاء
Arab,Locations,الحديدة
Arab,Locations,شبام
Arab,Locations,زنجبار
Arab,Locations,ريدة
Arab,Locations,صعدة
Arab,Locations,ذمار
Arab,Locations,إب
Arab,Locations,عدن
Arab,Locations,زبيد
Arab,Locations,عمران
Arab,Locations,المكلا
Arab,Locations,مأرب
Arab,Locations,المخاء
Arab,Locations,الشيخ عثمان
Arab,Locations,يريم
Arab,Locations,بيت الفقية
Arab,Locations,تريم
Arab,Locations,جعار
Arab,Locations,شبوة
Arab,Locations,رداع
Arab,Locations,كوكبان
Arab,Locations,سيئون
Arab,Locations,الصليف
Arab,Locations,الضالع
Arab,Locations,حبان
Arab,Locations,شهارة
Arab,Locations,القاعده
Arab,Locations,الديس الشرقية
Arab,Locations,باجل
Arab,Locations,ذي سفال
Arab,Locations,الحجرية
Arab,Locations,ثلا
Arab,Locations,معبر
Arab,Locations,الجديدة
Arab,Locations,الحرف
Arab,Locations,الروضه
Arab,Locations,السوده
Arab,Locations,الطلح
Arab,Locations,المافود
Arab,Locations,الملاحيط
Arab,Locations,النظير
Arab,Locations,باقم
Arab,Locations,بيت عذاقة
Arab,Locations,حبابة
Arab,Locations,حبان
Arab,Locations,حبور
Arab,Locations,حي ال جلال
Arab,Locations,حي رحبة
Arab,Locations,خمر
Arab,Locations,ذيبين
Arab,Locations,رضوم
Arab,Locations,ساقين
Arab,Locations,صنعاء القديمة
Arab,Locations,ضحيان
Arab,Locations,ضوران الجديدة
Arab,Locations,عسيلان
Arab,Locations,قلنسية
Arab,Locations,كتاف
Arab,Locations,مذيخرة
Arab,Locations,نصاب
Arab,Locations,تعز
Arab,Locations,كاميناهو
Arab,Locations,صرواح
Arab,Names,منصفة
Arab,Names,شكرية
Arab,Names,ربعة
Arab,Names,وليفة
Arab,Names,رافية
Arab,Names,لوزت
Arab,Names,لجينة
Arab,Names,وديعة
Arab,Names,ظافرة
Arab,Names,غريبة
Arab,Names,شاهدة
Arab,Names,نزيهة
Arab,Names,مطيعة
Arab,Names,لبانة
Arab,Names,شاهرة
Arab,Names,ثوبة
Arab,Names,ذكية
Arab,Names,رجيحة
Arab,Names,تيمة
Arab,Names,غناء
Arab,Names,سنيحة
Arab,Names,مغيثة
Arab,Names,مجاهدة
Arab,Names,كفى
Arab,Names,فيضية
Arab,Names,رداح
Arab,Names,وسيمة
Arab,Names,طامحة
Arab,Names,نبيهة
Arab,Names,صائنة
Arab,Names,رضوة
Arab,Names,نجيبة
Arab,Names,راسخة
Arab,Names,مرح
Arab,Names,رزينة
Arab,Names,أفنان
Arab,Names,ثويبة
Arab,Names,اجتهاد
Arab,Names,هانئة
Arab,Names,عطيات
Arab,Names,غنوة
Arab,Names,شيرين
Arab,Names,وردة
Arab,Names,فايزة
Arab,Names,هيام
Arab,Names,هندا
Arab,Names,ثُريَّا
Arab,Names,أمنية
Arab,Names,رائفة
Arab,Names,فريدة
Arab,Names,زهور
Arab,Names,فاطمة
Arab,Names,بسنت
Arab,Names,علا
Arab,Names,بديعة
Arab,Names,جَلِيلَة
Arab,Names,فَارِعَة
Arab,Names,جنوب
Arab,Names,دَخْتَنُوس
Arab,Names,خِرْنِق
Arab,Names,خَالِدَة
Arab,Names,ضُبَاعَة
Arab,Names,عفيرة
Arab,Names,مهد
Arab,Names,وهيبة
Arab,Names,زينة
Arab,Names,راغدة
Arab,Names,نهى
Arab,Names,فائزة
Arab,Names,سلام
Arab,Names,دعاء
Arab,Names,رلى
Arab,Names,عناية
Arab,Names,بُسْرَة
Arab,Names,بَرَّة
Arab,Names,بَيْضَاء
Arab,Names,حَبِيْبَة
Arab,Names,رَمْلَة
Arab,Names,عَاتِكَة
Arab,Names,نتيلة
Arab,Names,لُبْنَى
Arab,Names,مُمَنَّعَة
Arab,Names,قَيْلَة
Arab,Names,وَاقِدَة
Arab,Names,شِفَاء
Arab,Names,حية
Arab,Names,جُوَيْرِيَة
Arab,Names,مَارِيَة
Arab,Names,سَوْدَة
Arab,Names,حسناء
Arab,Names,مهى
Arab,Names,رواد
Arab,Names,مُفيدة
Arab,Names,منة الله
Arab,Names,لميعة
Arab,Names,منار
Arab,Names,نائلة
Arab,Names,هبة
Arab,Names,زُهيرة
Arab,Names,هيا
Arab,Names,حبوبة
Arab,Names,مُنتهى
Arab,Names,منة
Arab,Names,شاذليَّة
Arab,Names,نجله
Arab,Names,ريم
Arab,Names,ألوف
Arab,Names,كندة
Arab,Names,شافية
Arab,Names,ملاك
Arab,Names,هديل
Arab,Names,كوكب
Arab,Names,ناجحة
Arab,Names,نجلاء
Arab,Names,زيزفون
Arab,Names,باسمة
Arab,Names,رفيقة
Arab,Names,مايسة
Arab,Names,حسينة
Arab,Names,مكارم
Arab,Names,هنادي
Arab,Names,علية
Arab,Names,ذكرى
Arab,Names,مايان
